6189,allergy,psychology,25
6190,nobel prize winners,biography,129
6191,mass media and children,psychology,22
6192,land reform,politics,82
6193,italian,literature,77
6194,famous persons,psychology,83
6195,high school seniors,fiction,22
6196,language disorders,science,47
6197,culture in motion pictures,history,58
6198,librettos,biography,28
6199,sexual attraction,young,29
6200,batman,young,10
6201,uncertainty,science,29
6202,textbooks for second language learners,juvenile,22
6203,costs,history,27
6204,voyage,history,68
6205,social aspects of memory,biography,50
6206,documentation,history,84
6207,panic disorders,psychology,15
6208,islamic influences,history,49
6209,volunteer workers in social service,biography,13
6210,puppet theater,history,20
6211,reference books,science,45
6212,trade unions,fiction,17
6213,threats,science,18
6214,interpretation and construction,philosophy,58
6215,rural land use,science,15
6216,middle ages in literature,literature,249
6217,women prime ministers,politics,22
6218,new mexico,politics,29
6219,children and politics,politics,21
6220,ancient rome,politics,30
6221,school improvement programs,psychology,20
6222,professional ethics,juvenile,184
6223,metropolitan government,science,20
6224,desert ecology,juvenile,19
6225,worms,fiction,40
6226,prose,fiction,57
6227,arson investigation,fiction,38
6228,ageing parents,literature,91
6229,asian american,fiction,32
6230,classical and english,literature,22
6231,software,science,16
6232,military readiness,politics,87
6233,methodism,literature,23
6234,religious dissenters,fiction,86
6235,diligence,fiction,66
6236,developmentally disabled,fiction,19
6237,remedial teaching,psychology,26
6238,object attachment,psychology,131
6239,telepathy,fiction,97
6240,church music,history,41
6241,new age movement,psychology,71
6242,humor in literature,literature,20
6243,philosophy and ethics,philosophy,58
6244,cossacks,history,54
6245,affirmations,psychology,20
6246,ladybugs,fiction,26
6247,law teachers,fiction,24
6248,germanic languages,poetry,18
6249,hares,fiction,39
6250,women mediums,history,19
6251,women surgeons,fiction,20
6252,foreign countries,politics,129
6253,alaska,fiction,41
6254,mass media and youth,psychology,26
6255,coalition governments,politics,22
6256,serbs,history,25
6257,ideology in literature,literature,24
6258,cerebral cortex,science,17
6259,confiscations and contributions,history,28
6260,space opera,fiction,20
6261,cats in fiction,fiction,65
6262,marijuana,psychology,24
6263,sympathy,literature,18
6264,occult fiction,fiction,129
6265,organization,history,68
6266,pronunciation,juvenile,19
6267,religion and international relations,politics,23
6268,athletic injuries,psychology,17
6269,deportations from poland,biography,19
6270,snails,fiction,35
6271,islam in literature,literature,34
6272,masochism,psychology,17
6273,juvenile easy readers,juvenile,29
6274,coincidence,psychology,16
6275,book,young,179
6276,jury,history,16
6277,rain forest ecology,history,39
6278,television producers and directors,biography,79
6279,nephews,fiction,20
6280,safe sex in aids prevention,psychology,16
6281,religious leaders,biography,25
6282,personal guidance,psychology,8
6283,african american youth,psychology,50
6284,paralysis,fiction,22
6285,trails,biography,18
6286,philosophy of education,philosophy,82
6287,emergency medicine,literature,38
6288,nigerian authors,biography,21
6289,information,philosophy,32
6290,women judges,fiction,57
6291,minorities in literature,literature,185
6292,poor children,history,60
6293,hallucinogens,history,19
6294,social work with criminals,science,18
6295,apples,juvenile,36
6296,climatology,history,34
6297,north american indians,biography,73
6298,motor activity,psychology,33
6299,shells,juvenile,23
6300,professional practice,psychology,103
6301,storms,fiction,117
6302,epitaphs,history,21
6303,white women,biography,51
6304,widows in fiction,fiction,29
6305,african american novelists,biography,28
6306,rare books,fiction,128
6307,postpartum depression,psychology,63
6308,dutch fiction,fiction,22
6309,psychological aspects of childbirth,psychology,24
6310,white supremacy movements,history,72
6311,human,juvenile,22
6312,militia movements,fiction,22
6313,space colonies,fiction,59
6314,environmental law,philosophy,29
6315,liberal party of canada,history,20
6316,counseling psychology,psychology,50
6317,medicine and the humanities,philosophy,19
6318,commitment of mentally ill,history,19
6319,respect for persons,juvenile,23
6320,fall of man in literature,literature,37
6321,hotels,fiction,145
6322,england in fiction,fiction,129
6323,hugging,psychology,32
6324,classical period,literature,68
6325,people,fiction,34
6326,nursing care,psychology,103
6327,sensationalism in literature,literature,31
6328,sophocles,literature,34
6329,black english,psychology,23
6330,delusions,psychology,23
6331,canadian poets,poetry,28
6332,semantics,psychology,165
6333,clans,history,22
6334,science fiction and fantasy,fiction,26
6335,health occupations,psychology,32
6336,love inspired,romance,29
6337,letter writing,literature,97
6338,picaresque literature,literature,18
6339,retail stores,fiction,37
6340,reformed church,biography,69
6341,system analysis,mathematics,29
6342,theism,philosophy,29
6343,heredity,fiction,21
6344,brokers,biography,28
6345,toxicology,biography,46
6346,postpartum psychiatric disorders,psychology,19
6347,sacred space,literature,42
6348,home ownership,fiction,21
6349,donkeys,fiction,51
6350,military personnel,history,102
6351,chinese characters,history,22
6352,registers of dead,history,45
6353,women and religion,history,78
6354,league of nations,politics,52
6355,foreign workers,history,40
6356,accelerated reader,fiction,200
6357,bacteria,juvenile,17
6358,practical reason,philosophy,20
6359,syriac literature,literature,24
6360,women civil rights workers,biography,39
6361,persons,philosophy,55
6362,forensic anthropologists,fiction,19
6363,public prosecutors,fiction,98
6364,developmentally disabled children,psychology,37
6365,the environment,juvenile,30
6366,contentment,philosophy,36
6367,simplicity,biography,13
6368,camps de concentration,history,28
6369,poland,biography,170
6370,landscape in literature,literature,157
6371,junior high school students,fiction,48
6372,paramilitary forces,history,37
6373,moneymaking projects,fiction,123
6374,vocation,fiction,13
6375,red cross,biography,20
6376,femme,psychology,58
6377,doctrinal and controversial works,literature,108
6378,religious fundamentalism,history,48
6379,satisfaction,psychology,20
6380,storytelling in literature,literature,37
6381,rural development,history,76
6382,youth movements,science,32
6383,fanaticism,politics,22
6384,literary art,history,29
6385,radiation,science,17
6386,turkish authors,biography,23
6387,bipolar disorder,psychology,46
6388,triplets,fiction,41
6389,hagiography,biography,47
6390,women basketball players,biography,19
6391,russian art,fiction,19
6392,bible in literature,literature,22
6393,women composers,biography,21
6394,funny,fiction,24
6395,starvation,fiction,20
6396,english illumination of books and manuscripts,romance,22
6397,military aeronautics,history,51
6398,energy conservation,juvenile,26
6399,asian studies,history,61
6400,universal negro improvement association,politics,23
6401,energy industries,politics,34
6402,normans,politics,39
6403,convicts,history,28
6404,achievement,psychology,48
6405,misconduct in office,politics,30
6406,football teams,juvenile,18
6407,middle eastern literature,literature,107
6408,personality and culture,psychology,46
6409,jalousie,fiction,43
6410,house construction,history,21
6411,handicapped,psychology,103
6412,student exchange programs,fiction,18
6413,chocolate,fiction,42
6414,propaganda,history,202
6415,industrial psychiatry,psychology,18
6416,chinese mythology,history,24
6417,new year,fiction,32
6418,courtship in literature,literature,26
6419,laboratory animals,psychology,29
6420,victims of violent crimes,politics,38
6421,bestiaries,literature,26
6422,mexico,history,168
6423,social influence,psychology,21
6424,united states marshals,fiction,38
6425,environmental education,juvenile,32
6426,women musicians,biography,61
6427,turkish literature,literature,63
6428,psychoanalytic therapy,psychology,190
6429,false imprisonment,fiction,52
6430,privacy,politics,31
6431,pueblo indians,fiction,41
6432,latin and greek,history,21
6433,casinos,fiction,22
6434,behavioral medicine,psychology,85
6435,mass media and the war,history,34
6436,women private investigators in fiction,fiction,24
6437,student activities,fiction,60
6438,gold,young,81
6439,joy,literature,29
6440,italian americans in literature,literature,28
6441,explosions,biography,25
6442,royal canadian mounted police,literature,23
6443,middle ages in art,juvenile,23
6444,colonialism,history,52
6445,travail,philosophy,238
6446,jewish soldiers,biography,47
6447,church controversies,history,24
6448,process philosophy,philosophy,23
6449,easter egg hunts,fiction,24
6450,lambs,fiction,30
6451,college,young,36
6452,ireland,politics,219
6453,book reviewing,literature,22
6454,christian philosophy,philosophy,32
6455,literature and the internet,literature,21
6456,african american women educators,biography,29
6457,railroad stories,fiction,33
6458,down syndrome,politics,77
6459,great powers,history,46
6460,domestics,history,26
6461,degeneration,history,22
6462,juvenile wit and humor,juvenile,199
6463,educational anthropology,history,28
6464,philosophy of language,philosophy,21
6465,ethnocentrism,psychology,25
6466,oral reading,literature,19
6467,mutism,fiction,20
6468,iran,history,61
6469,debates and debating,literature,39
6470,women abolitionists,biography,43
6471,communication in management,psychology,14
6472,rural women,biography,19
6473,amulets,magic,31
6474,urban fantasy,fiction,30
6475,human physiology,juvenile,94
6476,plastic surgery,psychology,38
6477,american quotations,literature,15
6478,comfort women,history,18
6479,paranormal romance,romance,47
6480,conscript labor,history,47
6481,georgia,philosophy,37
6482,reptiles,juvenile,38
6483,women healers,biography,26
6484,mass media and public opinion,history,42
6485,musical settings,romance,26
6486,juvenile detention homes,juvenile,43
6487,dutch painting,juvenile,22
6488,peace of mind,psychology,21
6489,psychoanalysis and culture,psychology,80
6490,history in art,history,19
6491,autobiographical fiction,fiction,64
6492,algebra,juvenile,25
6493,genetic disorders,psychology,23
6494,racing,fiction,84
6495,offenses against the person,history,20
6496,air power,biography,18
6497,single people,science,21
6498,irish language,literature,30
6499,premature infants,fiction,31
6500,canoes and canoeing,fiction,28
6501,appalachian region,politics,29
6502,eden,juvenile,13
6503,african american feminists,biography,21
6504,semiotics and literature,literature,71
6505,psychological consultation,psychology,17
6506,roman law,philosophy,30
6507,roman provinces,politics,20
6508,econometric models,history,12
6509,journalistic ethics,science,35
6510,hispanic american children,fiction,29
6511,murder in literature,literature,28
6512,medieval and modern latin literature,literature,196
6513,soviet literature,literature,19
6514,frustration,fiction,27
6515,children of holocaust survivors,biography,98
6516,ancient,literature,218
6517,albums tout carton,fiction,20
6518,deafness,psychology,58
6519,war and emergency powers,politics,35
6520,russian painting,history,20
6521,middle class,history,141
6522,preventive medicine,psychology,83
6523,wisconsin,juvenile,23
6524,basketball coaches,biography,29
6525,communal living,biography,31
6526,pennsylvania,psychology,38
6527,museum curators,fiction,20
6528,platforms,history,28
6529,platonists,history,31
6530,solitude in literature,literature,20
6531,absentee fathers,fiction,24
6532,cold war in literature,literature,49
6533,system theory,science,54
6534,jewish historians,biography,20
6535,eccentrics and eccentricities,fiction,163
6536,revelation,poetry,52
6537,holiday decorations,juvenile,26
6538,submarine forces,history,25
6539,myths,fiction,19
6540,swamps,fiction,51
6541,balloons,fiction,43
6542,christian literature for children,literature,23
6543,separation of powers,biography,40
6544,medical examinations,psychology,21
6545,comic strip characters,history,20
6546,monks,biography,99
6547,air travel,juvenile,26
6548,boxes,fiction,19
6549,consolation,psychology,48
6550,construction,history,37
6551,postnatal care,psychology,19
6552,religious minorities,politics,27
6553,respiration,juvenile,14
6554,impressment,history,42
6555,speakers,biography,39
6556,translations from greek,poetry,24
6557,playgrounds,fiction,29
6558,primary school,fiction,26
6559,cuba,history,53
6560,examination questions,psychology,28
6561,individualized instruction,psychology,14
6562,biography and autobiography,biography,44
6563,fatherless families,fiction,49
6564,heroin,history,30
6565,women scholars,politics,28
6566,portuguese language,literature,19
6567,massacres,history,82
6568,easter eggs,fiction,45
6569,sex behavior,fiction,47
6570,historical museums,fiction,21
6571,in old age,psychology,73
6572,second language acquisition,history,35
6573,databases,fiction,21
6574,latin verse satire,poetry,43
6575,poverty in literature,literature,25
6576,sunday school literature,literature,42
6577,women intelligence officers,biography,49
6578,kindness,fiction,141
6579,international communication,politics,22
6580,petroleum,history,27
6581,fear in literature,literature,18
6582,spanish mission buildings,juvenile,54
6583,rational emotive behavior therapy,psychology,14
6584,adolescent behavior,psychology,101
6585,german foreign public opinion,literature,28
6586,art objects,history,24
6587,large print,fiction,62
6588,japanese fiction,fiction,60
6589,religious aspects of suffering,psychology,28
6590,quests,fiction,25
6591,laughter,psychology,43
6592,clothing,biography,68
6593,microorganisms,juvenile,20
6594,board book,fiction,21
6595,curiosity in children,fiction,35
6596,assisted suicide,fiction,59
6597,social aspects of sports,psychology,20
6598,reformatories,fiction,43
6599,european communities,politics,12
6600,citizenship in literature,literature,27
6601,dinners and dining,literature,69
6602,neonatal intensive care,psychology,18
6603,french manuscripts,history,36
6604,gas industry,history,17
6605,recovering addicts,biography,38
6606,wicca,psychology,13
6607,behavior in fiction,fiction,29
6608,patient,psychology,39
6609,swans,juvenile,26
6610,psychotherapy for older people,psychology,19
6611,personnel,psychology,217
6612,western front,history,24
6613,names,fiction,80
6614,treason,history,54
6615,drinking customs,biography,23
6616,extrasensory perception,fiction,84
6617,military spouses,biography,40
6618,bombings,biography,342
6619,goats,fiction,64
6620,social work education,science,18
6621,masques,history,20
6622,developmental psychobiology,psychology,36
6623,analysis,science,25
6624,anorexia,psychology,18
6625,tombs,fiction,76
6626,civil disobedience,history,45
6627,eating customs,fiction,47
6628,sacraments,history,27
6629,tips,history,10
6630,selling,fiction,32
6631,martyrdom,politics,46
6632,geographers,biography,17
6633,personal construct theory,psychology,27
6634,fashion photography,history,22
6635,peer counseling,fiction,38
6636,change,juvenile,111
6637,interior architecture,psychology,15
6638,halloween costumes,fiction,27
6639,german and american,literature,25
6640,sir gawain and the green knight,poetry,63
6641,preschool reading skills,fiction,19
6642,political rights,history,29
6643,organizational effectiveness,psychology,40
6644,admission,psychology,19
6645,indonesia,history,39
6646,brothers and sisters in fiction,fiction,140
6647,church work with youth,young,11
6648,remarried people,fiction,24
6649,american civil war,history,188
6650,brain fever,fiction,31
6651,voice in literature,literature,22
6652,franciscans,history,97
6653,amnesia,fiction,164
6654,life stages,psychology,490
6655,sin,history,39
6656,stress in adolescence,psychology,23
6657,computer programmers,fiction,34
6658,gospels,juvenile,61
6659,pakistan,history,35
6660,coaching,biography,44
6661,goddess religion,magic,22
6662,cerebral palsy,fiction,38
6663,government accountability,politics,26
6664,anthropological aspects,psychology,20
6665,weaving,fiction,18
6666,maori studies,politics,19
6667,religious aspects of democracy,politics,45
6668,proof,history,41
6669,value,philosophy,18
6670,gay and lesbian studies,science,38
6671,sexual disorders,psychology,32
6672,buddhists,philosophy,40
6673,human genome project,science,19
6674,mascots,juvenile,25
6675,cell phones,fiction,24
6676,united kingdom,history,21
6677,care of the sick,psychology,26
6678,pathology,history,54
6679,psychosexual development,politics,61
6680,consuls,biography,24
6681,political history,history,126
6682,environmental economics,science,43
6683,latin epigrams,poetry,31
6684,migrations,politics,137
6685,biblical scholars,biography,19
6686,construction workers,fiction,26
6687,humanitarian intervention,politics,37
6688,women forensic scientists,fiction,25
6689,heraldry,history,23
6690,earth day,fiction,22
6691,illustration,history,40
6692,women painters,biography,67
6693,legislative power,science,38
6694,nazi concentration camps,biography,48
6695,lesbian authors,biography,49
6696,art and mythology,psychology,18
6697,hostage negotiations,biography,26
6698,new experience,fiction,71
6699,graffiti,science,23
6700,god in literature,literature,65
6701,automation,science,35
6702,schizophrenic psychology,psychology,27
6703,star trek fiction,fiction,16
6704,chagrin,fiction,156
6705,noblesse,biography,28
6706,romantic suspense,fiction,39
6707,stock exchanges,juvenile,16
6708,jewish religious education,literature,29
6709,french americans,fiction,20
6710,japanese influences,literature,40
6711,greek inscriptions,history,18
6712,geologists,biography,42
6713,nocturnal animals,history,19
6714,crises,science,33
6715,bullying in schools,fiction,60
6716,combat disorders,history,52
6717,conscientious objectors,fiction,32
6718,clergy in literature,literature,22
6719,privacy in literature,literature,25
6720,women in islam,biography,31
6721,literature and mental illness,literature,55
6722,religious aspects of feminism,biography,28
6723,health status indicators,philosophy,20
6724,islamic eschatology,politics,18
6725,british museum,literature,24
6726,antichrist,literature,24
6727,residential treatment,juvenile,28
6728,muslim authors,literature,19
6729,rain,juvenile,31
6730,migrant labor,politics,95
6731,social welfare,psychology,26
6732,translations into arabic,history,32
6733,youth and death,fiction,30
6734,marxist criticism,literature,62
6735,community in literature,literature,29
6736,continuing education,philosophy,23
6737,digital techniques,psychology,14
6738,medical writing,literature,22
6739,social acceptance,fiction,39
6740,anise,literature,19
6741,russian,literature,67
6742,otters,fiction,39
6743,abused teenagers,fiction,20
6744,primates,psychology,62
6745,office,psychology,35
6746,reindeer,fiction,38
6747,roommates,fiction,39
6748,administrative personnel,history,16
6749,louisiana creoles,fiction,63
6750,high school athletes,fiction,19
6751,engagement,fiction,25
6752,folk songs,poetry,61
6753,classical antiquities,politics,41
6754,charity,fiction,51
6755,capitalism in literature,literature,22
6756,race horses,biography,85
6757,organization and administration,psychology,53
6758,capital punishment,politics,53
6759,unemployment,psychology,75
6760,magnetism,juvenile,20
6761,entertaining,biography,47
6762,whist,mystery,33
6763,transgender,fiction,25
6764,socialism and literature,literature,37
6765,goals,psychology,16
6766,confucian ethics,philosophy,20
6767,knights and knighthood in fiction,fiction,20
6768,murder mystery,mystery,19
6769,morning,fiction,21
6770,sacagawea,biography,33
6771,english influences,literature,177
6772,russian jews,history,29
6773,orators,biography,51
6774,sex role in the work environment,psychology,38
6775,race awareness,history,99
6776,school health services,politics,43
6777,administrative law,politics,23
6778,movie,juvenile,27
6779,easy books,juvenile,41
6780,italian cooking,juvenile,24
6781,foreign visitors,history,25
6782,communication in education,psychology,14
6783,neurologic examination,science,10
6784,disarmament,history,41
6785,epistolary fiction,fiction,30
6786,homesickness,fiction,43
6787,aptitude,psychology,41
6788,haunted places,fiction,108
6789,chinese national characteristics,psychology,24
6790,deportations from france,biography,22
6791,death row inmates,biography,68
6792,detective fiction,fiction,152
6793,christianity and the arts,history,18
6794,ancient cities and towns,history,21
6795,origin and antecedents,poetry,35
6796,adult readers,fiction,27
6797,family therapy,psychology,243
6798,illustrated books,literature,69
6799,children and animals,fiction,52
6800,socks,fiction,20
6801,preschool education,history,51
6802,urban education,psychology,21
6803,poor families,fiction,57
6804,sagas,history,137
6805,musicology,philosophy,24
6806,sex addiction,psychology,21
6807,dictionary,philosophy,39
6808,electronic surveillance,fiction,42
6809,reducing diet,psychology,15
6810,adventure graphic novels,fiction,23
6811,suffering in literature,literature,23
6812,society,fiction,112
6813,inheritance and succession in fiction,fiction,27
6814,recipes,fiction,22
6815,culture and law,philosophy,14
6816,streets,history,32
6817,college entrance achievement tests,literature,27
6818,public libraries,psychology,37
6819,ravens,fiction,117
6820,african american women authors,biography,104
6821,piety,philosophy,20
6822,good and evil in literature,literature,48
6823,solitude,fiction,115
6824,romania,biography,37
6825,black power,politics,103
6826,national health services,politics,37
6827,radicalism in literature,literature,77
6828,cavalry operations,history,60
6829,leprosy,horror,28
6830,return migration,history,23
6831,oligarchy,politics,19
6832,tv,magic,31
6833,auditing,juvenile,20
6834,medical students,psychology,59
6835,views on slavery,politics,26
6836,physical therapy,history,26
6837,turkeys,fiction,24
6838,volunteers,science,39
6839,internment camps,fiction,42
6840,cowgirls,fiction,22
6841,experiential learning,psychology,28
6842,mexican american women authors,literature,25
6843,british colonies,juvenile,132
6844,landscapes in art,literature,41
6845,world records,fiction,21
6846,sex role in motion pictures,fiction,27
6847,stalkers,fiction,69
6848,sex factors,psychology,67
6849,child slaves,juvenile,31
6850,external debts,politics,27
6851,women television journalists,fiction,47
6852,materials,juvenile,31
6853,environmental protection in literature,literature,56
6854,communism and christianity,politics,46
6855,acoustics and physics,philosophy,17
6856,human experimentation,philosophy,50
6857,religion and civilization,history,23
6858,mode,history,26
6859,libel and slander,history,27
6860,iconoclasm,philosophy,24
6861,russian philosophy,philosophy,42
6862,unmarried mothers,psychology,57
6863,relativity,philosophy,32
6864,cyborgs,science,23
6865,simulation methods,psychology,21
6866,native peoples,history,159
6867,automobile racing,juvenile,68
6868,aids,science,98
6869,contraception,psychology,36
6870,summer employment,fiction,24
6871,the comic,history,26
6872,retail trade,biography,40
6873,women psychoanalysts,biography,17
6874,university of oxford,politics,48
6875,visual arts,biography,22
6876,pies,fiction,24
6877,cosmetics,fiction,30
6878,juvenile films,juvenile,46
6879,philosophy and social sciences,science,25
6880,genetic epistemology,philosophy,32
6881,historical drama,juvenile,30
6882,video art,psychology,19
6883,language and languages in literature,literature,54
6884,tables,science,16
6885,paraplegics,biography,22
6886,moral,philosophy,72
6887,skills,fiction,15
6888,orthography and spelling,fiction,44
6889,spanish authors,literature,56
6890,web sites,fiction,43
6891,sepulchral monuments,biography,36
6892,ukrainian authors,biography,33
6893,islamic architecture,history,19
6894,medieval geography,history,17
6895,engineering design,science,16
6896,political candidates,fiction,40
6897,health resorts,fiction,19
6898,maternal deprivation,psychology,41
6899,love in adolescence,juvenile,185
6900,devotional,literature,28
6901,affective symptoms,psychology,34
6902,tutors and tutoring,fiction,41
6903,exceptional children,psychology,34
6904,pediatric neurology,psychology,17
6905,horace,literature,52
6906,social skills in children,psychology,44
6907,sound recording industry,history,32
6908,haiku,poetry,30
6909,homeless men,biography,22
6910,monastic and religious life,biography,60
6911,hitchhiking,fiction,31
6912,middle eastern,fiction,36
6913,internet in education,fiction,11
6914,shipbuilding,juvenile,37
6915,experimental films,history,19
6916,african american police,fiction,31
6917,crafts,juvenile,9
6918,emergency medical services,biography,29
6919,space flight,juvenile,115
6920,explication,fiction,39
6921,helicopter pilots,biography,29
6922,gothic novel,fiction,30
6923,luck,fiction,55
6924,english sermons,history,71
6925,military engineers,biography,37
6926,animal rights activists,fiction,18
6927,women executives,psychology,42
6928,grizzly bear,fiction,33
6929,bereavement in adolescence,psychology,24
6930,african american troops,biography,65
6931,dog adoption,biography,24
6932,almanacs,literature,17
6933,english young adult fiction,fiction,47
6934,commerce international,politics,26
6935,orientalism,history,76
6936,captivities,fiction,22
6937,social archaeology,history,62
6938,markets,juvenile,34
6939,islam and literature,literature,33
6940,food relief,science,18
6941,aristocracy,fiction,241
6942,australian participation,biography,16
6943,primaries,politics,17
6944,papyrus,literature,17
6945,social aspects of mass media,psychology,26
6946,diamonds,thriller,43
6947,economic geography,history,15
6948,submarine captains,fiction,30
6949,projective techniques,psychology,41
6950,oregon national historic trail,juvenile,33
6951,social skills,juvenile,70
6952,death in art,history,35
6953,marines,biography,119
6954,polish personal narratives,biography,102
6955,coalitions,history,18
6956,descriptions et voyages,politics,303
6957,language and literature,literature,186
6958,field trips,fiction,48
6959,welsh,literature,33
6960,phobias,fiction,153
6961,arctic regions,fiction,53
6962,anthropomorphism,biography,38
6963,landscape gardening,history,25
6964,intention,psychology,15
6965,psychosomatic aspects,psychology,63
6966,oral communication,fiction,63
6967,shakespeare,magic,240
6968,hungarian literature,literature,16
6969,religion and mythology,history,32
6970,mathematics teachers,mathematics,20
6971,homes for the aged,psychology,31
6972,pacifism,history,55
6973,secondary schools,history,17
6974,human trafficking,fiction,88
6975,rice,history,20
6976,civil defense,juvenile,18
6977,cheyenne indians,fiction,23
6978,sculpture,biography,74
6979,demons,fiction,36
6980,women in education,history,21
6981,algorithms,fiction,26
6982,morphology,history,14
6983,lesbian mothers,fiction,27
6984,sexual instruction,psychology,60
6985,olympic athletes,biography,24
6986,eighteenth century,literature,30
6987,sports spectators,biography,15
6988,yiddish literature,literature,48
6989,psychoanalytic theory,psychology,385
6990,prophecies in literature,literature,47
6991,civil rights demonstrations,juvenile,41
6992,rhyming,poetry,23
6993,the arts,philosophy,20
6994,mystery and suspense,mystery,31
6995,medieval illumination of books and manuscripts,history,75
6996,rapports,psychology,43
6997,women gardeners,biography,22
6998,destruction and pillage,history,107
6999,large print books,mystery,331
7000,black canadians,biography,19
7001,depressive disorder,psychology,91
7002,counterfeit money,biography,33
7003,art museum curators,biography,21
7004,crucifixion,history,50
7005,health care delivery,science,82
7006,royal houses,fiction,43
7007,day,fiction,68
7008,psychotherapy and counseling,psychology,32
7009,motivational,psychology,28
7010,women chemists,juvenile,28
7011,experimental fiction,fiction,25
7012,american letters,biography,35
7013,evolution in literature,literature,19
7014,domestic economic assistance,science,25
7015,firearms,history,54
7016,english plays,literature,149
7017,collective memory in literature,literature,38
7018,unis,psychology,18
7019,embezzlement,fiction,28
7020,portuguese fiction,fiction,21
7021,historical materialism,history,21
7022,saving and investment,juvenile,21
7023,arts in general,biography,30
7024,tribal government,politics,24
7025,relation to the bible,philosophy,15
7026,figure skaters,biography,23
7027,psychological aspects of literature,literature,27
7028,christian teenagers,juvenile,20
7029,urban ecology,psychology,20
7030,seashore,juvenile,76
7031,tibet,history,14
7032,police brutality,history,17
7033,american studies,literature,20
7034,periodical editors,biography,34
7035,communications,history,24
7036,tricksters,psychology,56
7037,crystals,juvenile,18
7038,taal,philosophy,47
7039,party affiliation,politics,54
7040,english language readers,fiction,46
7041,fieldwork,history,67
7042,prejudice,psychology,164
7043,causes and theories of causation,philosophy,24
7044,canadian novelists,fiction,35
7045,social status,literature,52
7046,set theory,fiction,19
7047,transitional justice,politics,29
7048,public domain,fiction,96
7049,biomedical research,literature,33
7050,heterosexuality,psychology,21
7051,christmas music,juvenile,37
7052,mediation,psychology,18
7053,human cloning,fiction,19
7054,syntax,literature,64
7055,formal social control,psychology,43
7056,merchant mariners,biography,33
7057,territorial expansion,history,192
7058,democratic party,politics,18
7059,military hospitals,history,23
7060,russian influences,literature,33
7061,careers,biography,52
7062,english art,literature,21
7063,scientific expeditions,biography,45
7064,selective mutism,fiction,39
7065,vocational rehabilitation,psychology,21
7066,nazi propaganda,politics,22
7067,women merchants,fiction,20
7068,japanese philosophy,philosophy,28
7069,clerks,biography,36
7070,maritime law,fiction,13
7071,new testament,magic,222
7072,iraq,biography,47
7073,algeria,biography,18
7074,peasantry,history,79
7075,phonetics,juvenile,88
7076,vocal music,history,33
7077,human ecology in literature,literature,45
7078,ours,fiction,106
7079,pseudoscience,science,127
7080,landscape protection,biography,18
7081,fascists,biography,30
7082,civil rights movement,history,44
7083,illegitimate children,fiction,81
7084,social indicators,biography,32
7085,career choice,psychology,23
7086,irish novelists,biography,37
7087,new england,biography,29
7088,sanskrit,philosophy,16
7089,greek americans,history,20
7090,health facilities,psychology,33
7091,communist parties,science,23
7092,passion of jesus christ,juvenile,21
7093,soviet prisoners and prisons,biography,35
7094,german language materials,juvenile,46
7095,dramatic criticism,history,18
7096,exercise therapy,psychology,32
7097,educational games,fiction,47
7098,tunnels,history,26
7099,popular medicine,psychology,39
7100,daily express,fiction,25
7101,minority women,history,47
7102,carbuncles,fiction,56
7103,renaissance painting,politics,20
7104,history of religion,history,24
7105,literature and myth,literature,107
7106,african diaspora in literature,literature,41
7107,nervous system physiological phenomena,science,39
7108,europeans,history,70
7109,lungs,history,20
7110,cabinet system,politics,22
7111,mystery and detective,mystery,76
7112,hibernation,fiction,35
7113,cat,juvenile,20
7114,treaty of versailles,politics,21
7115,storytellers,fiction,38
7116,ohio,politics,20
7117,intrigue,fiction,32
7118,unwanted pregnancy,psychology,24
7119,gallows,fiction,237
7120,induced abortion,science,47
7121,worship,history,36
7122,national territory,politics,27
7123,roman catholic church,biography,27
7124,military administration,history,23
7125,california in fiction,fiction,32
7126,greek art,history,23
7127,anthropometry,history,16
7128,princesses in fiction,fiction,25
7129,musical books,fiction,15
7130,biblical sociology,politics,36
7131,subways,biography,20
7132,indigenous women,history,17
7133,human biology,politics,40
7134,marriage law,literature,19
7135,stocks,biography,12
7136,swords,fiction,44
7137,military ethics,history,21
7138,weapons systems,history,29
7139,narrative poetry,poetry,159
7140,national parks and reserves,juvenile,68
7141,recidivism,science,20
7142,medieval law,literature,26
7143,islands in literature,literature,17
7144,airports,juvenile,18
7145,intergovernmental fiscal relations,politics,15
7146,turkish language,literature,21
7147,indian reservation police,fiction,24
7148,college administrators,history,23
7149,naval military operations,biography,105
7150,superheroes in literature,literature,13
7151,lifestyles,science,73
7152,children and strangers,fiction,20
7153,translations into polish,literature,32
7154,technology transfer,literature,24
7155,central asia,poetry,32
7156,time management,psychology,35
7157,family social work,psychology,40
7158,sexually abused teenagers,biography,24
7159,minerals,fiction,24
7160,mechanical engineering,fiction,16
7161,upper class women,biography,43
7162,narrative criticism,literature,41
7163,environmentalism in literature,literature,29
7164,british influences,history,30
7165,middle english,history,200
7166,pensions,history,18
7167,corruption,politics,146
7168,journalism and literature,literature,33
7169,place attachment,science,22
7170,generations,literature,25
7171,monastic and religious life of women,philosophy,32
7172,paleography,literature,20
7173,reproductive rights,history,23
7174,law and ethics,philosophy,40
7175,sanskrit language,literature,30
7176,history and principles of religions,history,51
7177,museum techniques,philosophy,27
7178,peacekeeping operations,science,20
7179,nintendo games,fiction,26
7180,philosophy and civilization,philosophy,19
7181,ecotourism,fiction,35
